"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
75,167.8,"Private room","False","True",2,"False",1,0,8,86,1,2.18608792475511,0.390570556441298,590.09412090808,22.7842159340882,626.435680147636,13.7606872162349,2.17892,41.40565
76,186.19,"Private room","False","True",2,"False",1,0,8,84,1,0.488594002275401,0.351291079757418,708.560740953915,27.3583490367062,1578.36667808896,34.6714129766542,2.16955,41.38275
77,318.15,"Private room","False","True",2,"True",0,1,10,96,1,1.17479764607623,0.204402750766647,512.585768308478,19.7915288698497,1202.54739764284,26.4159260496791,2.15845,41.39315
78,309.77,"Private room","False","True",2,"True",1,0,10,95,1,1.09213043316868,0.431866314251319,664.86023367269,25.6710219493046,1643.811815681,36.1090227692753,2.179,41.38
79,196.66,"Private room","False","True",2,"True",1,0,10,96,1,2.22038280664277,0.359783171411392,597.670464565613,23.076747318096,627.255737897421,13.7787011297965,2.17821,41.40616
80,251.12,"Private room","False","True",2,"True",1,0,9,95,1,1.09796388300341,0.161216274353347,575.486121685406,22.2201842027735,1351.09817677769,29.6790875715786,2.15971,41.39327
81,309.77,"Private room","False","True",2,"True",1,0,10,97,1,1.09213721978038,0.431863617821348,664.855309169204,25.6708318085341,1643.83837075007,36.109606094924,2.179,41.38
82,155,"Private room","False","True",2,"False",0,0,10,95,1,1.93757395557804,0.348126362189053,363.477754448415,14.0342961421915,719.145078831345,15.7972012235327,2.15725,41.37257
83,196.66,"Private room","False","True",2,"True",1,0,10,97,1,2.12172709127633,0.221555367591099,771.662425825989,29.7947780113206,667.345547222938,14.659339548344,2.17676,41.40556
84,289.29,"Private room","False","True",2,"False",1,0,8,88,1,0.951684854517427,0.350678052359259,805.849615345033,31.1147849061239,1866.90543479066,41.0096400390042,2.17739,41.38061
85,127.31,"Private room","False","True",2,"False",0,0,9,84,1,0.881309972233343,0.113580417884082,531.110766159494,20.506800444775,1081.90698612316,23.7658615320116,2.17913,41.39112
86,333.28,"Private room","False","True",2,"True",1,0,10,99,1,0.971102400804775,0.301900485348337,413.604331252853,15.9697411999925,1083.89446107449,23.8095196792438,2.15877,41.38494
87,232.5,"Private room","False","True",2,"True",0,0,10,97,1,1.83772991478375,0.479395167195494,410.108681123305,15.83477010884,895.840521382768,19.678606441242,2.158,41.401
88,438.48,"Entire home/apt","False","False",2,"False",0,0,9,92,1,1.75696152912324,0.367592483410562,357.586408449813,13.8068244650157,820.197098954172,18.0169745946012,2.16311,41.37219
89,958.18,"Entire home/apt","False","False",2,"True",0,1,10,96,2,1.06160444661184,0.380852113944882,494.767507752333,19.1035452386007,1247.09801311992,27.3945533921166,2.15864,41.39139
90,715.2,"Entire home/apt","False","False",4,"True",0,1,10,93,2,0.589708018703119,0.237097116481847,563.478813537942,21.7565681592889,1142.79948085551,25.1034650568152,2.17499,41.3909
91,214.12,"Private room","False","True",2,"False",0,0,9,92,1,1.54054235903073,0.280945142277556,402.570362847353,15.5437069287581,867.068854702884,19.0465895903207,2.17139,41.3733
92,715.2,"Entire home/apt","False","False",4,"True",0,1,10,93,2,0.664902610196069,0.336128941083993,542.053326676904,20.9293053518173,1102.58036290359,24.219986162192,2.17456,41.39205
93,202.48,"Private room","False","True",2,"False",0,0,8,81,1,1.22667157144241,0.159221563869787,465.653018714467,17.9794011715007,1086.78302402817,23.8729717024437,2.16909,41.37611
94,830.87,"Entire home/apt","False","False",4,"True",0,1,10,100,2,1.30753148668638,0.689944037767715,591.350067868269,22.8327094976212,891.633689131429,19.5861964706474,2.17102,41.39889
95,213.89,"Private room","False","True",2,"False",1,0,10,95,1,1.10636619511875,0.348715320307484,486.740341195311,18.7936070614627,883.77060400565,19.4134709085515,2.17866,41.39468
96,554.38,"Entire home/apt","False","False",4,"False",0,1,9,92,1,1.53971737982305,0.431814199777293,781.956967196191,30.192262150224,814.922436966024,17.9011079923458,2.17285,41.40084
97,446.39,"Entire home/apt","False","False",2,"False",0,1,10,96,1,1.78313212254026,0.184993880024588,2160.06755177489,83.4027043959023,780.406283505667,17.1429040669825,2.17382,41.40294
98,830.87,"Entire home/apt","False","False",4,"True",0,1,10,96,2,1.25060725118257,0.78695127275459,566.881608852125,21.887954018715,938.564760413427,20.617114429347,2.16976,41.3984
99,830.87,"Entire home/apt","False","False",4,"True",0,1,10,100,2,1.21270255945462,0.812649319474828,564.280207749015,21.7875109158873,967.49226355595,21.2525544837786,2.16994,41.39806
100,393.09,"Entire home/apt","False","False",6,"False",0,1,9,100,2,1.67556689710777,0.311248013418989,999.406369836558,38.5882348755113,801.564255936178,17.6076736354678,2.17263,41.4021
